Player,Squad,Pos,Min,xG,xA,season
Ibou Sané,Metz,MF,104.0,0.49587803427129984,0.02884424477815628,2023-24
Skelly Alvero,Lyon,MF,432.0,0.501044224947691,0.03762567788362503,2023-24
Fabian Rieder,Rennes,MF,342.0,0.46229658275842667,0.553330309689045,2023-24
Kévin Van Den Kerkhof,Metz,FW,1922.0,1.194155065342784,2.9506359342485666,2023-24
Neil El Aynaoui,Lens,MF,1569.0,2.5668053859844804,1.0836108047515154,2023-24
Ibrahim Cissoko,Toulouse,MF,221.0,0.9265930280089378,0.3685957323759794,2023-24
Kassoum Ouattara,Monaco,DF,633.0,0.9063864052295685,1.0991815477609634,2023-24
Othmane Maamma,Montpellier,FW,90.0,0.48796406760811806,0.49542829394340515,2023-24
Beraldo,Paris Saint Germain,DF,1015.0,1.0835750717669725,0.24408954940736294,2023-24
Gift Orban,Lyon,FW,465.0,1.3008600361645222,0.0,2023-24
Panos Katseris,Lorient,DF,1059.0,2.2099021282047033,0.8746824134141207,2023-24
Shavy Babicka,Toulouse,FW,364.0,0.9532652199268341,0.19218382239341736,2023-24
Yoram Zague,Paris Saint Germain,DF,368.0,0.6070328187197447,0.34102728590369225,2023-24
Ulisses García,Marseille,DF,904.0,0.40494887810200453,1.059856466948986,2023-24
Mamadou Sakho,Montpellier,MF,4.0,0.0,0.0,2023-24
Dejan Lovren,Lyon,DF,728.0,0.7276167068630457,0.01740892603993416,2023-24
Nemanja Matic,"Lyon,Rennes",MF,2294.0,0.7257280210033059,1.1526501569896936,2023-24
Vito Mannone,Lille,GK,91.0,0.0,0.0,2023-24
Moussa Sissoko,Nantes,FW,1832.0,1.25010740570724,1.286710923537612,2023-24
Nabil Bentaleb,Lille,MF,1975.0,0.2938596587628126,0.6899229548871517,2023-24
Massadio Haidara,Lens,DF,719.0,0.15779872238636017,0.24414417147636414,2023-24
Gianluigi Donnarumma,Paris Saint Germain,GK,2169.0,0.0,0.0,2023-24
Milan Skriniar,Paris Saint Germain,DF,1613.0,0.14108247868716717,0.03549599647521973,2023-24
Geoffrey Kondogbia,Marseille,MF,1442.0,0.3745703939348459,0.7353154523298144,2023-24
Steve Mandanda,Rennes,GK,3060.0,0.0,0.0,2023-24
Nampalys Mendy,Lens,MF,1066.0,0.160887960344553,1.630225621163845,2023-24
Joaquín Correa,Marseille,FW,434.0,0.5828954353928566,0.643419899046421,2023-24
Sanjin Prcic,Strasbourg,MF,90.0,0.010828334838151932,0.22821531258523464,2023-24
Pau López,Marseille,GK,2943.0,0.0,0.38716500997543335,2023-24
Keylor Navas,Paris Saint Germain,GK,360.0,0.0,0.0,2023-24
Rubén Blanco,Marseille,GK,117.0,0.0,0.0,2023-24
Alban Lafont,Nantes,GK,2501.0,0.0,0.0,2023-24
Mehdi Zeffane,Clermont Foot,DF,1254.0,1.4550250554457307,0.3824244737625122,2023-24
Anthony Lopes,Lyon,GK,2790.0,0.0,0.2709861099720001,2023-24
Mathieu Gorgelin,Le Havre,GK,90.0,0.0,0.0,2023-24
Benjamin Stambouli,Reims,MF,282.0,0.04355176631361246,0.09760150499641895,2023-24
Marquinhos,Paris Saint Germain,DF,1549.0,0.27763368748128414,0.7221489418298006,2023-24
Layvin Kurzawa,Paris Saint Germain,MF,6.0,0.0,0.0,2023-24
Jean-Louis Leca,Lens,GK,90.0,0.0,0.0,2023-24
Jonas Martin,Brest,MF,1176.0,0.6068249363452196,1.3834041431546211,2023-24
Rémy Riou,Lyon,GK,270.0,0.0,0.0,2023-24
Alois Confais,Le Havre,MF,5.0,0.0,0.0,2023-24
Benjamin Lecomte,Montpellier,GK,2700.0,0.0,0.26036486495286226,2023-24
Denis Petric,Nantes,MF,19.0,0.0,0.0,2023-24
Ronael Pierre Gabriel,Nantes,DF,587.0,0.2708219066262245,0.7479082569479942,2023-24
Jean-Victor Makengo,Lorient,FW,476.0,0.18293609283864498,0.2661716043949127,2023-24
Samuel Umtiti,Lille,DF,184.0,0.0,0.0,2023-24
Dimitry Bertaud,Montpellier,GK,360.0,0.0,0.0,2023-24
Kevin N&#039;Doram,Metz,MF,1611.0,0.28296192828565836,0.5292211920022964,2023-24
Nicolas Pallois,Nantes,DF,1581.0,0.2083875872194767,0.5296203717589378,2023-24
Valentin Rongier,Marseille,MF,862.0,0.47283221781253815,0.7356455996632576,2023-24
Kelvin Adou,Nantes,DF,813.0,0.030147971585392952,1.012249756604433,2023-24
Brice Samba,Lens,GK,2970.0,0.0,0.18041114881634712,2023-24
Caio Henrique,Monaco,DF,628.0,0.20880811661481857,2.153760865330696,2023-24
Angel Gomes,Lille,MF,2605.0,1.7343415468931198,7.5377010479569435,2023-24
Valentin Rosier,Nice,MF,36.0,0.01832275465130806,0.12152031064033508,2023-24
Jeremie Bela,Clermont Foot,MF,159.0,0.1868158308789134,0.10504308342933655,2023-24
Faitout Maouassa,Lens,DF,76.0,0.3686111718416214,0.12599346041679382,2023-24
Baptiste Santamaria,Rennes,MF,1937.0,1.9300971580669284,0.8069737106561661,2023-24
Nordi Mukiele,Paris Saint Germain,DF,779.0,1.6449217982590199,0.1606107335537672,2023-24
Digbo Maiga,Metz,MF,127.0,0.06866446882486343,0.0,2023-24
Alexis Claude Maurice,Nice,MF,470.0,1.0006207078695297,0.22806857153773308,2023-24
Matteo Guendouzi,Marseille,MF,8.0,0.41735342144966125,0.0,2023-24
Remy Descamps,Nantes,GK,540.0,0.0,0.0,2023-24
Johan Gastien,Clermont Foot,MF,2315.0,0.21878023445606232,2.0714834621176124,2023-24
Oualid El Hajjam,Le Havre,DF,379.0,0.7073704451322556,0.4363715946674347,2023-24
Alexandre Oukidja,Metz,GK,2987.0,0.0,0.0,2023-24
Christophe Herelle,Metz,DF,1624.0,0.09168298915028572,0.06239938363432884,2023-24
Nicolas Cozza,Nantes,DF,900.0,0.9644020833075047,0.25912923365831375,2023-24
Yvon Mvogo,Lorient,GK,3060.0,0.0,0.0,2023-24
Ignatius Ganago,Nantes,FW,174.0,0.36266303807497025,0.8077720999717712,2023-24
Gerzino Nyamsi,Strasbourg,DF,1092.0,0.24791678227484226,0.12601706758141518,2023-24
Jessy Deminguet,Strasbourg,FW,689.0,0.13571515679359436,0.10380589962005615,2023-24
Yoel Armougom,Clermont Foot,DF,223.0,0.045487139374017715,0.28893205150961876,2023-24
Romain Perraud,Nice,DF,326.0,0.04746357351541519,0.7586815189570189,2023-24
Andy Pelmard,Clermont Foot,DF,2984.0,0.42860449850559235,0.5417843293398619,2023-24
Yehvann Diouf,Reims,GK,3060.0,0.0,0.0,2023-24
Jean-Clair Todibo,Nice,DF,2661.0,0.7868220256641507,1.453206803649664,2023-24
Sofiane Diop,Nice,FW,505.0,1.517579635605216,0.7088201846927404,2023-24
Matz Sels,Strasbourg,GK,1710.0,0.0,0.386400431394577,2023-24
Ibrahima Sissoko,Strasbourg,MF,1640.0,0.8727685492485762,1.9227196043357253,2023-24
Mohammed Salisu,Monaco,DF,1030.0,0.1895199902355671,0.4635328585281968,2023-24
Duje Caleta-Car,Lyon,DF,1986.0,0.6293763415887952,1.2204961348325014,2023-24
Thomas Foket,Reims,DF,1867.0,0.19014077819883823,1.1477462965995073,2023-24
Paul Akouokou,Lyon,MF,311.0,0.054843299090862274,0.0,2023-24
Theo Sainte Luce,Montpellier,DF,348.0,0.11119110882282257,0.0902826115489006,2023-24
Lucas Perrin,Strasbourg,DF,2719.0,0.5144310761243105,1.240734301507473,2023-24
Joris Chotard,Montpellier,MF,2623.0,0.7801956203766167,1.7759358156472445,2023-24
Fabien Centonze,Nantes,MF,91.0,0.0,0.0,2023-24
Marcin Bulka,Nice,GK,3060.0,0.053792212158441544,0.0,2023-24
Renan Lodi,Marseille,DF,1244.0,0.716683579608798,1.239263977855444,2023-24
Adrien Lebeau,Brest,MF,34.0,0.054343704134225845,0.6630993112921715,2023-24
Jean-Kevin Duverne,Nantes,DF,1349.0,0.6208431720733643,0.1384443510323763,2023-24
Guillaume Dietsch,Metz,MF,73.0,0.0,0.0,2023-24
Hianga&#039;a M&#039;Bock,Brest,MF,5.0,0.0816519558429718,0.5329005122184753,2023-24
Arnau Tenas,Paris Saint Germain,GK,529.0,0.0,0.2893681228160858,2023-24
Lucas Chevalier,Lille,GK,2970.0,0.0,0.11662076413631439,2023-24
Radoslaw Majecki,Monaco,GK,1080.0,0.0,0.0,2023-24
Eliot Matazo,Monaco,MF,72.0,0.08698328584432602,0.9687121957540512,2023-24
Thibault De Smet,Reims,DF,1852.0,0.17507822439074516,0.7101392019540071,2023-24
Julien Laporte,Lorient,DF,1823.0,0.8170445524156094,0.044015832245349884,2023-24
Enzo Le Fée,Rennes,MF,1548.0,0.5182020096108317,1.7437881659716368,2023-24
Adrian Grbic,Lorient,MF,28.0,0.11221704632043839,0.0,2023-24
Birger Meling,Rennes,MF,12.0,0.11981295049190521,0.0,2023-24
Kiki Kouyate,Montpellier,DF,1936.0,0.8520762994885445,1.5966659225523472,2023-24
Saidou Sow,Strasbourg,DF,714.0,0.11384033039212227,0.4738517999649048,2023-24
Sinaly Diomande,Lyon,DF,892.0,0.8058434035629034,0.39381058141589165,2023-24
Hugo Ekitike,Paris Saint Germain,MF,8.0,0.0,0.030382072553038597,2023-24
Danilo Pereira,Paris Saint Germain,DF,1981.0,1.7964236102998257,0.0,2023-24
Komnen Andric,Clermont Foot,FW,135.0,0.07827247492969036,0.14656597841531038,2023-24
Maxime Busi,Reims,MF,152.0,0.3641709089279175,0.22488996386528015,2023-24
Loris Mouyokolo,Lorient,DF,90.0,0.0,0.0,2023-24
Krépin Diatta,Monaco,DF,1163.0,0.8094843309372663,2.623059577308595,2023-24
Oussama Targhaline,Le Havre,MF,1053.0,0.14114288240671158,0.28763836808502674,2023-24
Quentin Merlin,"Marseille,Nantes",DF,2014.0,0.7230393858626485,2.9117498681880534,2023-24
Antoine Mendy,Nice,DF,414.0,0.12176655977964401,0.39360690861940384,2023-24
Sacha Delaye,Montpellier,MF,104.0,0.27823230996727943,0.10186490416526794,2023-24
Marco Bizot,Brest,GK,2877.0,0.0,0.1316264159977436,2023-24
Grégoire Coudert,Brest,GK,181.0,0.0,0.0,2023-24
Arthur Desmas,Le Havre,GK,2970.0,0.0,0.1745983362197876,2023-24
Salis Abdul Samed,Lens,MF,1510.0,0.8402506019920111,0.6497425884008408,2023-24
Alidu Seidu,"Clermont Foot,Rennes",DF,1728.0,0.09585056779906154,0.8352891271933913,2023-24
Pablo Rosario,Nice,DF,1996.0,0.8373203622177243,1.459423739463091,2023-24
Billal Brahimi,"Brest,Nice",FW,186.0,0.12922620959579945,0.5664444714784622,2023-24
Bradley Locko,Brest,DF,2962.0,0.2747934786602855,1.6215941831469536,2023-24
Igor Silva,Lorient,DF,251.0,0.04985778406262398,0.20471573621034622,2023-24
Léo Leroy,Montpellier,MF,439.0,0.8237765040248632,0.35707481298595667,2023-24
Bilal Nadir,Marseille,MF,100.0,0.08276744186878204,0.13041460886597633,2023-24
Bamo Meïté,"Lorient,Marseille",DF,761.0,0.08617095649242401,0.011449407786130905,2023-24
Axel Camblan,Brest,MF,70.0,0.31964658200740814,0.03326454758644104,2023-24
Montassar Talbi,Lorient,DF,2204.0,0.6891204351559281,0.25166409090161324,2023-24
Théo Le Bris,Lorient,DF,1498.0,1.003899421542883,1.3127658069133759,2023-24
Lovro Majer,Rennes,MF,12.0,0.042820077389478683,0.2584652304649353,2023-24
Maximiliano Caufriez,Clermont Foot,DF,1686.0,0.22163724340498447,0.19073536712676287,2023-24
Aiman Maurer,Clermont Foot,MF,44.0,0.12488669157028198,0.0,2023-24
Ibrahim Diakité,Reims,DF,100.0,0.0,0.0980342011898756,2023-24
Silvan Hefti,Montpellier,DF,711.0,0.2166466685011983,1.4108116924762726,2023-24
Alaa Bellarouch,Strasbourg,GK,1350.0,0.0,0.033435191959142685,2023-24
Jeanuël Belocian,Rennes,DF,1459.0,0.4875206686556339,0.3548547849059105,2023-24
Danley Jean Jacques,Metz,MF,2694.0,2.9617251148447394,0.4454032639041543,2023-24
Kelvin Yeboah,Montpellier,MF,233.0,0.5418527387082577,0.23647567629814148,2023-24
Bonke Innocent,Lorient,MF,211.0,0.07072122395038605,0.11795753240585327,2023-24
Pablo Pagis,Lorient,MF,175.0,0.10874316096305847,0.0,2023-24
Falaye Sacko,Montpellier,DF,1373.0,0.023633526638150215,0.3710645101964474,2023-24
Enzo Tchato Mbiayi,Montpellier,DF,1119.0,0.3418476041406393,0.19506716448813677,2023-24
Ibrahima Koné,Lorient,MF,30.0,0.0,0.0,2023-24
Fali Candé,Metz,DF,1836.0,0.7711716489866376,0.2514672242105007,2023-24
Ismaël Doukouré,Strasbourg,DF,1672.0,0.21567039284855127,0.20686044543981552,2023-24
Carlos Baleba,Lille,MF,65.0,0.030348950996994972,0.0,2023-24
Johann Lepenant,Lyon,MF,251.0,0.08760345168411732,0.1649843007326126,2023-24
Mohamed El Arouch,Lyon,MF,1.0,0.0,0.0,2023-24
Soungoutou Magassa,Monaco,DF,1339.0,0.5910461433231831,0.11408420279622078,2023-24
Mory Diaw,Clermont Foot,GK,2700.0,0.0,0.04598391801118851,2023-24
Neto Borges,Clermont Foot,DF,2520.0,0.5178292142227292,2.267312972806394,2023-24
Mikkel Desler,Toulouse,DF,1560.0,1.1496010944247246,1.2052357457578182,2023-24
Stijn Spierings,"Lens,Toulouse",MF,1611.0,0.32107141613960266,0.7943557417020202,2023-24
Farès Chaïbi,Toulouse,MF,49.0,0.0,0.5024143569171429,2023-24
Denis Genreau,Toulouse,MF,466.0,0.3972939131781459,0.6255151499062777,2023-24
Kévin Biakolo,Toulouse,DF,541.0,0.009757963940501213,0.13449538219720125,2023-24
Alexsandro Ribeiro,Lille,DF,2207.0,2.4435949474573135,1.0118668656796217,2023-24
Amine Salama,Reims,FW,285.0,1.2880796808749437,0.2140091359615326,2023-24
Achraf Dari,Brest,DF,117.0,0.04746658727526665,0.0,2023-24
Karamoko Dembele,Brest,MF,11.0,0.0,0.0,2023-24
Gédéon Kalulu,Lorient,DF,975.0,0.6428866423666477,1.1876168716698885,2023-24
Guela Doué,Rennes,DF,1218.0,0.4617900559678674,1.2490335423499346,2023-24
Yanis Begraoui,Toulouse,FW,279.0,0.43919466249644756,0.1227879673242569,2023-24
Naatan Skyttä,Toulouse,MF,97.0,0.5021806135773659,0.5789231508970261,2023-24
Alan Virginius,"Clermont Foot,Lille",FW,1039.0,0.9961100295186043,1.5445407945662737,2023-24
Marquinhos,Nantes,MF,147.0,0.24020187556743622,1.0209415145218372,2023-24
Reda Belahyane,Nice,MF,24.0,0.0,0.0,2023-24
Yaya Fofana,Reims,MF,16.0,0.08731898292899132,0.0,2023-24
Axel Gueguin,Montpellier,DF,124.0,0.0,0.08152110129594803,2023-24
Sael Kumbedi,Lyon,DF,908.0,0.27617457415908575,0.6427205298095942,2023-24
Ichem Ferrah,Lille,MF,1.0,0.0,0.0,2023-24
Mamadou Sarr,Lyon,MF,4.0,0.0,0.0,2023-24
Julien Le Cardinal,"Brest,Lens",DF,515.0,0.34435148537158966,0.15290643274784088,2023-24
Nathan Zeze,Nantes,DF,1026.0,0.1480166306719184,0.0,2023-24
Warren Kamanzi,Toulouse,DF,1173.0,0.6049273461103439,2.35152455791831,2023-24
François Mughe,Marseille,MF,175.0,0.09188223257660866,0.14500178769230843,2023-24
Youssouf Ndayishimiye,Nice,DF,1715.0,1.2197498939931393,0.8034768821671605,2023-24
Eduard Sobol,Strasbourg,MF,16.0,0.0,0.0,2023-24
Gabriel Suazo,Toulouse,FW,2380.0,0.6201653834432364,2.9135293792933226,2023-24
Jaouen Hadjam,Nantes,MF,90.0,0.04207839071750641,0.43572484888136387,2023-24
Amin Sarr,Lyon,FW,90.0,0.6009720340371132,0.0890473797917366,2023-24
Valentin Atangana Edoa,Reims,MF,541.0,0.40866832807660103,0.1224844828248024,2023-24
Edan Diop,Monaco,MF,137.0,0.0,0.0,2023-24
Stredair Appuah,Nantes,MF,69.0,0.40877335146069527,0.0,2023-24
Thérence Koudou,Reims,DF,291.0,0.030695180408656597,0.2206723429262638,2023-24
Aurelien Pelon,Lorient,DF,90.0,0.0,0.0,2023-24
Jérémy Jacquet,"Clermont Foot,Rennes",DF,234.0,0.1028948426246643,0.1672557108104229,2023-24
Mamadou Diakhon,Reims,FW,174.0,0.02649614028632641,0.14303268492221832,2023-24
Bénie Traoré,Nantes,FW,486.0,0.7419605404138565,1.2470746487379074,2023-24
Aaron Malouda,Lille,MF,1.0,0.0,0.0,2023-24
Abduqodir Khusanov,Lens,DF,819.0,0.19425269588828087,0.07268452644348145,2023-24
Ayanda Sishuba,Lens,MF,44.0,1.0613732365891337,0.025091631338000298,2023-24
Manuel Ugarte,Paris Saint Germain,MF,1938.0,0.43219534307718277,1.0513594467192888,2023-24
Cher Ndour,Paris Saint Germain,MF,20.0,0.0,0.0,2023-24
Dembo Sylla,Lorient,MF,42.0,0.03768537938594818,0.0,2023-24
Formose Mendy,Lorient,DF,1246.0,0.26530435774475336,0.1616651751101017,2023-24
Douglas Augusto,Nantes,MF,1791.0,1.3544314978644252,1.5766075644642115,2023-24
Lamine Diack,Nantes,MF,1.0,0.0,0.0,2023-24
Bastien Meupiyou,Nantes,DF,8.0,0.0,0.0,2023-24
Guillaume Restes,Toulouse,GK,3060.0,0.0,0.0,2023-24
Mamady Bangré,Toulouse,MF,73.0,0.18040728941559792,0.8699694573879242,2023-24
Massamba Ndiaye,Clermont Foot,GK,360.0,0.0,0.0,2023-24
Philipp Köhn,Monaco,GK,1980.0,0.0,0.0,2023-24
Becir Omeragic,Montpellier,DF,2316.0,0.31989325676113367,0.8321256777271628,2023-24
Loïc Négo,Le Havre,DF,1583.0,1.3509439853951335,1.1667233724147081,2023-24
Arouna Sangante,Le Havre,DF,2698.0,0.6515988428145647,1.2633824171498418,2023-24
Josué Casimir,Le Havre,FW,2066.0,1.4895929899066687,4.364805613644421,2023-24
Rassoul Ndiaye,Le Havre,MF,508.0,0.11799005419015884,0.11345826648175716,2023-24
Issa Soumaré,Le Havre,FW,243.0,0.45729308016598225,0.7231943272054195,2023-24
Andy Logbo,Le Havre,FW,225.0,0.32186775654554367,0.10051199421286583,2023-24
Antoine Joujou,Le Havre,FW,722.0,1.2131121344864368,0.5873505733907223,2023-24
Étienne Youté,Le Havre,DF,1947.0,0.25208092853426933,0.12427375093102455,2023-24
Maxime Colin,Metz,DF,1835.0,0.23018073663115501,0.68876594863832,2023-24
Koffi Kouao,Metz,DF,868.0,0.23934027459472418,1.3542440719902515,2023-24
Benjamin Tetteh,Metz,FW,247.0,0.19910944253206253,0.06228236109018326,2023-24
Malick Mbaye,Metz,MF,144.0,0.5085585154592991,0.08028867654502392,2023-24
Jean N&#039;Guessan,Metz,MF,103.0,0.05946244299411774,0.0,2023-24
Aboubacar Lô,Metz,DF,191.0,0.049072057008743286,0.2920311689376831,2023-24
Sadibou Sané,Metz,DF,845.0,0.30414812825620174,0.008746094070374966,2023-24
Ângelo,Strasbourg,FW,1065.0,0.5878619709983468,3.147912744898349,2023-24
Clinton Mata,Lyon,DF,2223.0,0.6214882228523493,2.3802453950047493,2023-24
Ignacio Miramón,Lille,MF,39.0,0.028726566582918167,0.0,2023-24
Diego Moreira,Lyon,MF,269.0,0.9072051644325256,0.35414861142635345,2023-24
Mathis Lambourde,Rennes,MF,8.0,0.0,0.0,2023-24
Joseph N&#039;Duquidi,Metz,DF,744.0,0.16020814329385757,0.036074258387088776,2023-24
Joel Mvuka,Lorient,DF,189.0,0.029481088742613792,0.0,2023-24
Adson,Nantes,MF,220.0,0.2717675641179085,0.07938145659863949,2023-24
Bertug Yildirim,Rennes,FW,411.0,1.4484275393188,0.5712480749934912,2023-24
Aron Dønnum,Toulouse,FW,1628.0,1.2176911104470491,2.4736274564638734,2023-24
Aliou Balde,Nice,MF,58.0,0.11421811208128929,0.0,2023-24
Ethan Mbappé,Paris Saint Germain,MF,39.0,0.16309252381324768,0.0,2023-24
Óscar Estupiñán,Metz,FW,259.0,0.2691512666642666,0.009661574847996235,2023-24
Antonin Cartillier,Monaco,MF,6.0,0.0,0.0,2023-24
Noam Mayoka-Tika,Marseille,MF,1.0,0.0,0.0,2023-24
Yanis Issoufou,Montpellier,MF,9.0,0.0,0.0,2023-24
Steven Baseya,Strasbourg,MF,3.0,0.0,0.0,2023-24
Mahamadou Diawara,Lyon,MF,354.0,0.7673920597881079,0.1789290141314268,2023-24
Bassirou N&#039;Diaye,Lorient,MF,138.0,0.0,0.3115178346633911,2023-24
Mahamadou Nagida,Rennes,DF,104.0,0.16280477494001389,0.268251433968544,2023-24
Ayyoub Bouaddi,Lille,MF,117.0,0.0,0.01739376224577427,2023-24
Amadou Koné,Reims,MF,459.0,0.17078837379813194,0.35327933728694916,2023-24
Adama Bojang,Reims,MF,59.0,0.8690661787986755,0.05305251479148865,2023-24
Abdellah Baallal,Clermont Foot,MF,1.0,0.0,0.0,2023-24
Luc Zogbe,Brest,MF,7.0,0.0,0.0,2023-24
Saïmon Bouabré,Monaco,MF,40.0,0.0,0.0,2023-24
Daouda Traoré,Nice,MF,14.0,0.062119290232658386,0.0,2023-24
Mamadou Coulibaly,Monaco,MF,120.0,0.11748676002025604,0.021120427176356316,2023-24
Mohamed Bechikh,Strasbourg,MF,9.0,0.0,0.0,2023-24
Royce Openda,Lorient,MF,14.0,0.0,0.0,2023-24
Gino Caoki,Lorient,MF,5.0,0.0,0.0,2023-24
Hugo Boutsingkham,Nantes,MF,6.0,0.0,0.0,2023-24
Steve Ngoura,Le Havre,FW,193.0,0.6314274948090315,0.0766507238149643,2023-24
Adryelson,Lyon,MF,3.0,0.0,0.0,2023-24
Jhoanner Chávez,Lens,DF,486.0,0.5122348442673683,0.9299897663295269,2023-24
Senny Mayulu,Paris Saint Germain,FW,321.0,0.18894419446587563,0.4834381118416786,2023-24
Chaïm El Djebali,Lyon,MF,8.0,0.0,0.0,2023-24
Sofiane Sidi Ali,Marseille,MF,12.0,0.06802459806203842,0.0,2023-24
Lucas Michal,Monaco,MF,2.0,0.0,0.0,2023-24
Nathaniel Adjei,Lorient,DF,1243.0,0.3647497743368149,0.07138668745756149,2023-24
Mohamed-Amine Bouchenna,Clermont Foot,MF,20.0,0.038737524300813675,0.1028948426246643,2023-24
Adel Mahamoud,Nantes,MF,5.0,0.0,0.0,2023-24
Enzo Mongo,Nantes,MF,5.0,0.0,0.0,2023-24
Rabby Nzingoula,Strasbourg,MF,123.0,0.09534735232591629,0.1509222835302353,2023-24
Tiago Morais,Lille,MF,35.0,0.3163146376609802,0.0,2023-24
Andrej Ilic,Lille,MF,2.0,0.0,0.0,2023-24
Simon Ebonog,Le Havre,MF,14.0,0.0,0.0,2023-24
Djaoui Cissé,Rennes,MF,2.0,0.0,0.0,2023-24
Trévis Dago,Lille,MF,16.0,0.12940369546413422,0.23098595440387726,2023-24
Aboubacar Ali Abdallah,Strasbourg,FW,107.0,0.16119401156902313,0.2815385162830353,2023-24
Christ Mbondi,Reims,MF,1.0,0.0,0.0,2023-24
Ivan M&#039;Bahia,Clermont Foot,MF,7.0,0.0,0.014228228479623795,2023-24
Raimane Daou,Marseille,MF,22.0,0.0,0.0,2023-24
Keyliane Abdallah,Marseille,MF,1.0,0.0,0.0,2023-24
Ilhan Fakili,Clermont Foot,MF,93.0,0.11828725412487984,0.025857998058199883,2023-24
Abdoul Koné,Reims,DF,202.0,0.0,0.622617095708847,2023-24
Vignon Ouotro,Strasbourg,MF,3.0,0.0,0.0,2023-24
